data_source,match_category,match_confidence,ein,hospital_name,payer_canonical,code_clean,code_type,billing_class,hpt_rate,tic_rate,rate_delta_pct,abs_delta_pct,n_hpt_source_rows,n_tic_source_rows,hpt_plan_names,hpt_descriptions,hpt_settings,hpt_methodologies,hpt_gross_charges,tic_network_names,tic_npi_lists,tic_modifiers,tic_pos,tic_negotiation_types,tic_arrangements,cms_baseline_rate,cms_baseline_schedule
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,CentersPlan,99283,CPT,professional,91.26,,,,1.0,,['Medicare Advan I SNP'],['PR EMERGENCY DEPARTMENT VISIT LOW MDM'],['both'],['fee schedule'],[385.0],,,,,,,,
hpt_only,excluded_non_commercial_plan,,131740114,Montefiore Medical Center,unitedhealthcare,43239,CPT,professional,153.09,,,,1.0,,['Medicare Advantage'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[3925.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MetroPlus,99283,CPT,institutional,95.75,,,,1.0,,['Gold Goldcare2'],['EMERGENCY DEPT VISIT LOW MDM'],['outpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Emblem,43239,CPT,institutional,5498.0,,,,1.0,,['HIP Commerical EPO PPO'],['EGD BIOPSY SINGLE/MULTIPLE'],['outpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,HealthFirst,43239,CPT,professional,180.82,,,,1.0,,['Exchange Risk'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[3925.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Emblem,99283,CPT,professional,324.45,,,,1.0,,['GHI Commercial'],['PR EMERGENCY DEPARTMENT VISIT LOW MDM'],['both'],['fee schedule'],[385.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,HealthFirst,43239,CPT,professional,152.79,,,,1.0,,['Medicaid HARP'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[3925.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Centivo,872,MS-DRG,institutional,57084.61,,,,1.0,,['Centivo'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MetroPlus,872,MS-DRG,institutional,13570.0,,,,1.0,,['Medicare Advantage'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Empire,43239,CPT,professional,737.75,,,,1.0,,['Indemnity'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[1790.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MetroPlus,99283,CPT,institutional,79.79,,,,1.0,,['Essential Plan 1 2'],['EMERGENCY DEPT VISIT LOW MDM'],['outpatient'],['other'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,CentersPlan,99283,CPT,institutional,359.27,,,,1.0,,['Medicare Advan I SNP'],['EMERGENCY DEPT VISIT LOW MDM'],['outpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Fidelis,43239,CPT,professional,189.02,,,,1.0,,['Essential Plan 1 2'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[3925.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Emblem,872,MS-DRG,institutional,79673.06,,,,1.0,,['GHI Commercial'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,VNSNY,43239,CPT,professional,505.59,,,,1.0,,['Choice Medicaid'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[3925.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,SEIU1199,43239,CPT,professional,174.0,,,,1.0,,['SEIU1199'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[1790.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Empire,43239,CPT,professional,157.52,,,,1.0,,['BCBS Essential 1 2'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[1790.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MetroPlus,43239,CPT,institutional,157.52,,,,1.0,,['Medicaid Advantag Plus'],['EGD BIOPSY SINGLE/MULTIPLE'],['outpatient'],['other'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Emblem,872,MS-DRG,institutional,56488.99,,,,1.0,,['HIP  HMO'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MetroPlus,43239,CPT,institutional,867.77,,,,1.0,,['Medicaid'],['EGD BIOPSY SINGLE/MULTIPLE'],['outpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,CentersPlan,99283,CPT,institutional,79.79,,,,1.0,,['Medicare Advan I SNP'],['EMERGENCY DEPT VISIT LOW MDM'],['outpatient'],['other'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MetroPlus,43239,CPT,institutional,157.52,,,,1.0,,['HARP'],['EGD BIOPSY SINGLE/MULTIPLE'],['outpatient'],['other'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MetroPlus,43239,CPT,professional,153.45,,,,1.0,,['Essential Plan 1 2'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[3925.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,VNSNY,43239,CPT,professional,168.55,,,,1.0,,['Choice Medicare'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[1790.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Oscar,872,MS-DRG,institutional,13570.0,,,,1.0,,['Medicare'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Fidelis,43239,CPT,institutional,1037.65,,,,1.0,,['Child Health Plus'],['EGD BIOPSY SINGLE/MULTIPLE'],['outpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Emblem,99283,CPT,institutional,391.93,,,,1.0,,['Select Care'],['EMERGENCY DEPT VISIT LOW MDM'],['outpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_commercial_plan,,131740114,Montefiore Medical Center,unitedhealthcare,43239,CPT,professional,153.09,,,,1.0,,['Medicare Advantage'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[1790.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Centerlight,872,MS-DRG,institutional,13909.25,,,,1.0,,['PACE'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Oscar,99283,CPT,professional,79.79,,,,1.0,,['Medicare'],['PR EMERGENCY DEPARTMENT VISIT LOW MDM'],['both'],['fee schedule'],[385.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MetroPlus,99283,CPT,professional,93.6,,,,1.0,,['Exchange Products'],['PR EMERGENCY DEPARTMENT VISIT LOW MDM'],['both'],['fee schedule'],[385.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MVP,43239,CPT,professional,841.81,,,,1.0,,['Commercial'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[3925.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Empire,43239,CPT,institutional,2873.0,,,,1.0,,['HMO SG EPO'],['EGD BIOPSY SINGLE/MULTIPLE'],['outpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,VNSNY,43239,CPT,professional,505.59,,,,1.0,,['Choice Medicaid'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[1790.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,WellCare,99283,CPT,professional,93.99,,,,1.0,,['Medicare'],['PR EMERGENCY DEPARTMENT VISIT LOW MDM'],['both'],['fee schedule'],[385.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Nat,43239,CPT,institutional,5954.0,,,,1.0,,['Assoc Letter Carriers'],['UPPER GI ENDOSCOPY BIOPSY'],['outpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Fidelis,43239,CPT,institutional,1037.65,,,,1.0,,['Essential Plan 3 4'],['EGD BIOPSY SINGLE/MULTIPLE'],['outpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MetroPlus,43239,CPT,institutional,157.52,,,,1.0,,['Gold Goldcare2'],['EGD BIOPSY SINGLE/MULTIPLE'],['outpatient'],['other'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MetroPlus,99283,CPT,institutional,79.79,,,,1.0,,['Exchange Products'],['EMERGENCY DEPT VISIT LOW MDM'],['outpatient'],['other'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Molina,872,MS-DRG,institutional,18726.6,,,,1.0,,['HC Aff EP 1 2'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,HealthFirst,43239,CPT,institutional,1037.65,,,,1.0,,['Medicare Enrollees'],['EGD BIOPSY SINGLE/MULTIPLE'],['outpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Centerlight,99283,CPT,institutional,334.78,,,,1.0,,['PACE'],['HC EMERGENCY DEPT VISIT LVL 3'],['outpatient'],['other'],[3744.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,WellCare,872,MS-DRG,institutional,13570.0,,,,1.0,,['Medicare'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Emblem,43239,CPT,professional,209.5,,,,1.0,,['Select Care'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[1790.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MetroPlus,43239,CPT,institutional,157.52,,,,1.0,,['Medicaid'],['EGD BIOPSY SINGLE/MULTIPLE'],['outpatient'],['other'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,VNSNY,99283,CPT,institutional,95.75,,,,1.0,,['Choice Medicaid'],['EMERGENCY DEPT VISIT LOW MDM'],['outpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MetroPlus,43239,CPT,institutional,157.52,,,,1.0,,['Exchange Products'],['EGD BIOPSY SINGLE/MULTIPLE'],['outpatient'],['other'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Fidelis,99283,CPT,institutional,326.61,,,,1.0,,['Medicaid'],['EMERGENCY DEPT VISIT LOW MDM'],['outpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,HealthFirst,43239,CPT,professional,146.49,,,,1.0,,['Commercial Enrollees'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[1790.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Centerlight,99283,CPT,institutional,334.78,,,,1.0,,['Managed Care'],['HC EMERGENCY DEPT VISIT LVL 3'],['outpatient'],['other'],[3744.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,Fidelis,43239,CPT,professional,215.08,,,,1.0,,['Medicare Advantage'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],[1790.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131740114,Montefiore Medical Center,MetroPlus,43239,CPT,institutional,189.02,,,,1.0,,['Child Health Plus'],['EGD BIOPSY SINGLE/MULTIPLE'],['outpatient'],['fee schedule'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Beacon,99283,CPT,institutional,346.45,,,,1.0,,"[""Beacon Health Strategies FIDA'S""]",['HC ED Visit Level 3 Pa'],['outpatient'],['Fee Schedule'],[1400.0],,,,,,,,
hpt_only,excluded_non_commercial_plan,,131624096,The Mount Sinai Hospital,unitedhealthcare,872,MS-DRG,institutional,13708.2,,,,1.0,,"['Medicare Advantage, Community Plan Medicare Advantage']",['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Emblem,99283,CPT,institutional,329.95,,,,1.0,,['HIP Medicare Advantage'],['Emer Dept Moderate Severity - 99283'],['outpatient'],['Fee Schedule'],[2100.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Emblem,43239,CPT,institutional,2848.0,,,,1.0,,['GHI Commercial PPO/EPO'],['Egd biopsy single/multiple'],['outpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Emblem,43239,CPT,institutional,,,,,1.0,,['GHI Network Access'],['HC Egd Transoral Biopsy Single/Multiple'],['inpatient'],['percent of total billed charges'],[1800.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Emblem,43239,CPT,institutional,3424.0,,,,1.0,,['HIP Commercial HMO'],['Egd biopsy single/multiple'],['outpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Bright Health,99283,CPT,institutional,304.71,,,,1.0,,['Bright Health Government - Medicare'],['HC Psych ED Visit Level 3'],['outpatient'],['Fee Schedule'],[2100.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Multiplan,99283,CPT,institutional,,,,,1.0,,['Complementary Network'],['HC Psych ED Visit Level 3'],['outpatient'],['percent of total billed charges'],[2100.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Empire,872,MS-DRG,institutional,23801.07,,,,1.0,,['Pathway Small Group and Blue Priority Small Group'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Multiplan,99283,CPT,institutional,,,,,1.0,,['Complementary Network'],['Emer Dept Moderate Severity - 99283'],['outpatient'],['percent of total billed charges'],[2100.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Beacon,872,MS-DRG,institutional,14393.61,,,,1.0,,"[""Beacon Health Strategies FIDA'S""]",['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Horizon,872,MS-DRG,institutional,26484.27,,,,1.0,,['Omnia Tier 2'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Magnacare,99283,CPT,institutional,,,,,1.0,,['JIB'],['HC ED Visit Level 3 Pa'],['inpatient'],['percent of total billed charges'],[1400.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Emblem,99283,CPT,institutional,,,,,1.0,,['GHI Network Access'],['HC ED Visit Level 3 Pa'],['inpatient'],['percent of total billed charges'],[1400.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Emblem,99283,CPT,institutional,1302.0,,,,1.0,,['Select Care'],['Emergency dept visit low mdm'],['outpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Beacon,872,MS-DRG,institutional,15764.43,,,,1.0,,['Beacon Health Strategies Exchange'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Fidelis,99283,CPT,institutional,,,,,1.0,,['Fidelis Exchange'],['HC ED Visit Level 3 Pa'],['outpatient'],['percent of total billed charges'],[1400.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,MetroPlus,872,MS-DRG,institutional,16449.84,,,,1.0,,['MetroPlus Exchange'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Beacon,43239,CPT,institutional,1100.69,,,,1.0,,"[""Beacon Health Strategies FIDA'S""]",['Egd Transoral Biopsy Single/Multiple - 43239'],['outpatient'],['Fee Schedule'],[2200.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Bright Health,99283,CPT,institutional,304.71,,,,1.0,,['Bright Health Government - Medicare'],['HC ED Visit Level 3 Pa'],['outpatient'],['Fee Schedule'],[1400.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Empire,872,MS-DRG,institutional,36437.86,,,,1.0,,['Indemnity'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Emblem,43239,CPT,institutional,1048.28,,,,1.0,,['HIP Medicare Advantage (SNP)'],['HC Egd Transoral Biopsy Single/Multiple'],['outpatient'],['Fee Schedule'],[1800.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Emblem,43239,CPT,institutional,,,,,1.0,,['MSHS CAID'],['HC Egd Transoral Biopsy Single/Multiple'],['outpatient'],['percent of total billed charges'],[1800.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Amida Care,99283,CPT,institutional,,,,,1.0,,['Amida Care Medicaid Managed Care'],['Emer Dept Moderate Severity - 99283'],['outpatient'],['percent of total billed charges'],[2100.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Oxford,99283,CPT,institutional,329.95,,,,1.0,,['United Oxford Government (Medicare)'],['HC ED Visit Level 3 Pa'],['outpatient'],['Fee Schedule'],[1400.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Oxford,872,MS-DRG,institutional,32913.54,,,,1.0,,['All Payer'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Magnacare,99283,CPT,institutional,,,,,1.0,,['Standard'],['HC Psych ED Visit Level 3'],['inpatient'],['percent of total billed charges'],[2100.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Oxford,99283,CPT,institutional,329.95,,,,1.0,,['United Oxford Government (Medicare)'],['HC Psych ED Visit Level 3'],['outpatient'],['Fee Schedule'],[2100.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Emblem,99283,CPT,institutional,,,,,1.0,,['GHI Network Access'],['Emer Dept Moderate Severity - 99283'],['inpatient'],['percent of total billed charges'],[2100.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Empire,43239,CPT,institutional,4473.06,,,,1.0,,['Indemnity'],['Egd biopsy single/multiple'],['outpatient'],['Other'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Empire Medicare Advantage,872,MS-DRG,institutional,13346.3,,,,1.0,,['Medicare Advantage (MediBlue HMO and MediBlue PPO) Benefit Plans'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Lifetrac,43239,CPT,institutional,,,,,1.0,,['Commercial'],['Egd Transoral Biopsy Single/Multiple - 43239'],['outpatient'],['percent of total billed charges'],[2200.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Emblem,43239,CPT,institutional,1048.28,,,,1.0,,['HIP Medicare Advantage'],['HC Egd Transoral Biopsy Single/Multiple'],['outpatient'],['Fee Schedule'],[1800.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Oxford,43239,CPT,institutional,4681.0,,,,1.0,,['All Payer'],['Egd biopsy single/multiple'],['outpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Empire,872,MS-DRG,institutional,31317.2,,,,1.0,,['Large Group Blue Priority PPO'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['case rate'],[],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Multiplan,99283,CPT,institutional,,,,,1.0,,['Primary Network'],['HC ED Visit Level 3 Pa'],['inpatient'],['percent of total billed charges'],[1400.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Beacon,99283,CPT,institutional,379.44,,,,1.0,,['Beacon Health Strategies Exchange'],['HC Psych ED Visit Level 3'],['outpatient'],['Fee Schedule'],[2100.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Multiplan,99283,CPT,institutional,,,,,1.0,,['Primary Network'],['HC Psych ED Visit Level 3'],['outpatient'],['percent of total billed charges'],[2100.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Independence Care,99283,CPT,institutional,362.94,,,,1.0,,['Independence Care Medicare'],['Emer Dept Moderate Severity - 99283'],['outpatient'],['Fee Schedule'],[2100.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Humana,99283,CPT,institutional,336.55,,,,1.0,,['Humana Medicare'],['Emer Dept Moderate Severity - 99283'],['outpatient'],['Fee Schedule'],[2100.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Emblem,43239,CPT,institutional,,,,,1.0,,['GHI Network Access'],['Egd Transoral Biopsy Single/Multiple - 43239'],['inpatient'],['percent of total billed charges'],[2200.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Magnacare,43239,CPT,institutional,,,,,1.0,,['Standard'],['HC Egd Transoral Biopsy Single/Multiple'],['outpatient'],['percent of total billed charges'],[1800.0],,,,,,,,
hpt_only,excluded_non_big3_payer,,131624096,The Mount Sinai Hospital,Emblem,43239,CPT,institutional,,,,,1.0,,['GHI Network Access'],['HC Egd Transoral Biopsy Single/Multiple'],['outpatient'],['percent of total billed charges'],[1800.0],,,,,,,,
